datetime,price
2022-05-19,72.1
2022-05-20,68.6
2022-05-21,69.8
2022-05-22,71.7
2022-05-23,69.1
2022-05-24,70.2
2022-05-25,68.2
2022-05-26,63.5
2022-05-27,61.6
2022-05-28,63.0
2022-05-29,63.6
2022-05-30,69.1
2022-05-31,68.4
2022-06-01,62.7
2022-06-02,64.5
2022-06-03,62.6
2022-06-04,63.7
2022-06-05,63.2
2022-06-06,64.5
2022-06-07,63.8
2022-06-08,61.3
2022-06-09,60.3
2022-06-10,56.7
2022-06-11,52.2
2022-06-12,47.9
2022-06-13,43.5
2022-06-14,46.15
2022-06-15,50.65
2022-06-16,44.78
2022-06-17,47.6
2022-06-18,47.18
2022-06-19,54.29
2022-06-20,52.77
2022-06-21,53.52
2022-06-22,52.13
2022-06-23,55.74
2022-06-24,55.84
2022-06-25,58.88
2022-06-26,56.61
2022-06-27,55.86
2022-06-28,52.68
2022-06-29,53.68
2022-06-30,53.84
2022-07-01,51.19
2022-07-02,50.55
2022-07-03,50.95
2022-07-04,52.26
2022-07-05,49.7
2022-07-06,50.34
2022-07-07,52.15
2022-07-08,51.35
2022-07-09,54.09
2022-07-10,52.12
2022-07-11,48.71
2022-07-12,47.33
2022-07-13,49.56
2022-07-14,51.32
2022-07-15,51.78
2022-07-16,55.08
2022-07-17,55.76
2022-07-18,58.6
2022-07-19,57.9
2022-07-20,57.2
2022-07-21,58.02
2022-07-22,56.09
2022-07-23,56.32
2022-07-24,58.39
2022-07-25,54.0
2022-07-26,53.88
2022-07-27,59.01
2022-07-28,63.41
2022-07-29,60.65
2022-07-30,60.42
2022-07-31,59.74
2022-08-01,59.44
2022-08-02,58.05
2022-08-03,57.77
2022-08-04,59.65
2022-08-05,62.47
2022-08-06,60.83
2022-08-07,61.1
2022-08-08,62.61
2022-08-09,59.16
2022-08-10,61.59
2022-08-11,61.84
2022-08-12,62.88
2022-08-13,63.8
2022-08-14,63.14
2022-08-15,60.67
2022-08-16,61.33
2022-08-17,60.52
2022-08-18,60.02
2022-08-19,53.99
2022-08-20,54.1
2022-08-21,55.67
2022-08-22,57.22
2022-08-23,57.08
2022-08-24,56.46
2022-08-25,56.63
2022-08-26,52.68
2022-08-27,53.01
2022-08-28,53.41
2022-08-29,55.8
2022-08-30,53.01
2022-08-31,53.84
2022-09-01,57.58
2022-09-02,60.99
2022-09-03,60.15
2022-09-04,60.9
2022-09-05,60.39
2022-09-06,54.11
2022-09-07,57.31
2022-09-08,57.96
2022-09-09,61.13
2022-09-10,63.28
2022-09-11,62.16
2022-09-12,61.38
2022-09-13,59.1
2022-09-14,60.18
2022-09-15,56.34
2022-09-16,55.95
2022-09-17,57.83
2022-09-18,52.63
2022-09-19,52.91
2022-09-20,52.3
2022-09-21,51.09
2022-09-22,53.57
2022-09-23,55.22
2022-09-24,53.43
2022-09-25,52.53
2022-09-26,53.44
2022-09-27,52.65
2022-09-28,53.29
2022-09-29,53.96
2022-09-30,53.48
2022-10-01,52.92
2022-10-02,51.82
2022-10-03,54.17
2022-10-04,55.28
2022-10-05,54.63
2022-10-06,53.53
2022-10-07,52.83
2022-10-08,52.79
2022-10-09,53.9
2022-10-10,52.63
2022-10-11,52.03
2022-10-12,52.23
2022-10-13,51.1
2022-10-14,51.31
2022-10-15,50.39
2022-10-16,51.43
2022-10-17,51.82
2022-10-18,51.86
2022-10-19,50.94
2022-10-20,51.22
2022-10-21,51.63
2022-10-22,52.18
2022-10-23,54.03
2022-10-24,52.54
2022-10-25,55.92
2022-10-26,56.39
2022-10-27,54.75
2022-10-28,54.92
2022-10-29,56.6
2022-10-30,55.35
2022-10-31,55.01
2022-11-01,55.1
2022-11-02,60.95
2022-11-03,61.84
2022-11-04,67.58
2022-11-05,69.23
2022-11-06,68.26
2022-11-07,67.42
2022-11-08,57.82
2022-11-09,50.68
2022-11-10,60.56
2022-11-11,61.49
2022-11-12,59.94
2022-11-13,57.37
2022-11-14,56.7
2022-11-15,58.01
2022-11-16,57.49
2022-11-17,62.59
2022-11-18,62.62
2022-11-19,63.98
2022-11-20,62.12
2022-11-21,61.31
2022-11-22,70.66
2022-11-23,79.02
2022-11-24,78.66
2022-11-25,74.1
2022-11-26,76.47
2022-11-27,74.92
2022-11-28,73.97
2022-11-29,75.8
2022-11-30,79.16
2022-12-01,77.57
2022-12-02,77.94
2022-12-03,76.47
2022-12-04,77.07
2022-12-05,80.19
2022-12-06,79.88
2022-12-07,76.89
2022-12-08,78.27
2022-12-09,76.31
2022-12-10,76.36
2022-12-11,76.5
2022-12-12,76.23
2022-12-13,77.39
2022-12-14,75.3
2022-12-15,72.42
2022-12-16,66.25
2022-12-17,64.89
2022-12-18,64.37
2022-12-19,63.37
2022-12-20,65.55
2022-12-21,65.4
2022-12-22,66.21
2022-12-23,65.75
2022-12-24,65.76
2022-12-25,69.15
2022-12-26,70.78
2022-12-27,68.67
2022-12-28,66.32
2022-12-29,66.66
2022-12-30,67.94
2022-12-31,70.14
2023-01-01,70.91
2023-01-02,74.74
2023-01-03,75.57
2023-01-04,75.46
2023-01-05,74.25
2023-01-06,75.91
2023-01-07,76.4
2023-01-08,78.68
2023-01-09,81.62
2023-01-10,80.83
2023-01-11,84.08
2023-01-12,86.09
2023-01-13,86.23
2023-01-14,87.84
2023-01-15,87.37
2023-01-16,85.91
2023-01-17,87.02
2023-01-18,82.62
2023-01-19,84.21
2023-01-20,90.28
2023-01-21,87.91
2023-01-22,87.58
2023-01-23,89.9
2023-01-24,87.19
2023-01-25,89.38
2023-01-26,87.52
2023-01-27,88.89
2023-01-28,89.67
2023-01-29,94.84
2023-01-30,91.37
2023-01-31,94.09
2023-02-01,100.33
2023-02-02,98.64
2023-02-03,99.86
2023-02-04,98.51
2023-02-05,96.63
2023-02-06,95.93
2023-02-07,100.86
2023-02-08,99.22
2023-02-09,92.05
2023-02-10,93.34
2023-02-11,94.28
2023-02-12,92.51
2023-02-13,91.05
2023-02-14,95.82
2023-02-15,102.82
2023-02-16,98.55
2023-02-17,100.12
2023-02-18,99.71
2023-02-19,97.43
2023-02-20,95.9
2023-02-21,93.8
2023-02-22,95.28
2023-02-23,94.59
2023-02-24,91.55
2023-02-25,93.15
2023-02-26,95.27
2023-02-27,94.07
2023-02-28,93.8
2023-03-01,97.78
2023-03-02,95.39
2023-03-03,90.56
2023-03-04,89.34
2023-03-05,89.93
2023-03-06,87.36
2023-03-07,86.29
2023-03-08,82.76
2023-03-09,76.68
2023-03-10,71.37
2023-03-11,69.21
2023-03-12,76.26
2023-03-13,81.46
2023-03-14,83.94
2023-03-15,76.43
2023-03-16,78.86
2023-03-17,85.51
2023-03-18,83.02
2023-03-19,83.98
2023-03-20,78.05
2023-03-21,82.48
2023-03-22,87.27
2023-03-23,93.61
2023-03-24,93.58
2023-03-25,91.5
2023-03-26,93.32
2023-03-27,89.23
2023-03-28,89.13
2023-03-29,91.31
2023-03-30,89.06
2023-03-31,89.57
2023-04-01,92.57
2023-04-02,92.77
2023-04-03,92.97
2023-04-04,92.58
2023-04-05,92.64
2023-04-06,90.97
2023-04-07,90.6
2023-04-08,89.91
2023-04-09,90.58
2023-04-10,93.78
2023-04-11,94.22
2023-04-12,92.06
2023-04-13,94.17
2023-04-14,96.33
2023-04-15,96.68
2023-04-16,100.01
2023-04-17,98.84
2023-04-18,101.95
2023-04-19,90.47
2023-04-20,90.22
2023-04-21,85.32
2023-04-22,87.0
2023-04-23,86.75
2023-04-24,88.31
2023-04-25,91.03
2023-04-26,88.13
2023-04-27,89.73
2023-04-28,89.63
2023-04-29,91.08
2023-04-30,88.22
2023-05-01,86.75
2023-05-02,88.2
2023-05-03,88.88
2023-05-04,88.38
2023-05-05,88.61
2023-05-06,83.26
2023-05-07,83.42
2023-05-08,77.71
2023-05-09,79.9
2023-05-10,80.93
2023-05-11,80.88
2023-05-12,80.45
2023-05-13,80.26
2023-05-14,83.5
2023-05-15,86.89
2023-05-16,89.99
2023-05-17,93.88
2023-05-18,90.43
2023-05-19,91.8
2023-05-20,92.42
2023-05-21,92.18
2023-05-22,90.83
2023-05-23,91.7
2023-05-24,85.82
2023-05-25,86.57
2023-05-26,87.08
2023-05-27,88.55
2023-05-28,91.45
2023-05-29,90.86
2023-05-30,92.25
2023-05-31,90.42
2023-06-01,94.19
2023-06-02,95.45
2023-06-03,96.03
2023-06-04,94.19
2023-06-05,87.71
2023-06-06,90.92
2023-06-07,88.85
2023-06-08,88.5
2023-06-09,89.3
2023-06-10,77.13
2023-06-11,77.68
2023-06-12,77.5
2023-06-13,77.5
2023-06-14,73.15
2023-06-15,74.6
2023-06-16,76.13
2023-06-17,76.86
2023-06-18,77.19
2023-06-19,77.48
2023-06-20,80.33
2023-06-21,85.05
2023-06-22,85.93
