datetime,price
2021-07-23,299.27
2021-07-24,301.56
2021-07-25,302.56
2021-07-26,304.0
2021-07-27,313.48
2021-07-28,313.8
2021-07-29,317.03
2021-07-30,322.58
2021-07-31,332.38
2021-08-01,332.59
2021-08-02,330.55
2021-08-03,323.43
2021-08-04,334.77
2021-08-05,337.91
2021-08-06,342.39
2021-08-07,356.18
2021-08-08,341.79
2021-08-09,354.32
2021-08-10,371.92
2021-08-11,390.96
2021-08-12,385.66
2021-08-13,410.76
2021-08-14,408.67
2021-08-15,414.05
2021-08-16,415.72
2021-08-17,401.8
2021-08-18,396.15
2021-08-19,431.27
2021-08-20,454.93
2021-08-21,448.74
2021-08-22,448.68
2021-08-23,499.06
2021-08-24,471.62
2021-08-25,503.19
2021-08-26,478.1
2021-08-27,494.5
2021-08-28,486.2
2021-08-29,479.7
2021-08-30,460.3
2021-08-31,463.9
2021-09-01,489.4
2021-09-02,483.7
2021-09-03,488.5
2021-09-04,497.7
2021-09-05,504.8
2021-09-06,496.1
2021-09-07,418.7
2021-09-08,415.0
2021-09-09,421.3
2021-09-10,401.4
2021-09-11,405.1
2021-09-12,416.3
2021-09-13,399.1
2021-09-14,414.3
2021-09-15,431.3
2021-09-16,424.3
2021-09-17,406.6
2021-09-18,410.7
2021-09-19,408.6
2021-09-20,364.1
2021-09-21,344.4
2021-09-22,379.0
2021-09-23,383.5
2021-09-24,355.0
2021-09-25,349.6
2021-09-26,344.0
2021-09-27,335.5
2021-09-28,333.0
2021-09-29,367.7
2021-09-30,387.5
2021-10-01,421.5
2021-10-02,427.1
2021-10-03,430.5
2021-10-04,426.3
2021-10-05,442.1
2021-10-06,434.9
2021-10-07,438.5
2021-10-08,419.2
2021-10-09,421.9
2021-10-10,404.1
2021-10-11,413.1
2021-10-12,444.2
2021-10-13,470.8
2021-10-14,472.7
2021-10-15,474.5
2021-10-16,465.8
2021-10-17,470.9
2021-10-18,484.9
2021-10-19,488.1
2021-10-20,501.3
2021-10-21,470.9
2021-10-22,479.3
2021-10-23,485.5
2021-10-24,475.8
2021-10-25,485.1
2021-10-26,478.1
2021-10-27,448.7
2021-10-28,491.9
2021-10-29,530.3
2021-10-30,528.3
2021-10-31,524.6
2021-11-01,551.3
2021-11-02,554.4
2021-11-03,568.4
2021-11-04,558.7
2021-11-05,607.3
2021-11-06,637.7
2021-11-07,649.6
2021-11-08,653.5
2021-11-09,635.0
2021-11-10,614.1
2021-11-11,628.4
2021-11-12,626.9
2021-11-13,649.5
2021-11-14,650.8
2021-11-15,633.8
2021-11-16,588.7
2021-11-17,578.0
2021-11-18,531.8
2021-11-19,581.0
2021-11-20,604.3
2021-11-21,584.0
2021-11-22,559.3
2021-11-23,591.1
2021-11-24,590.3
2021-11-25,639.1
2021-11-26,587.3
2021-11-27,599.9
2021-11-28,611.3
2021-11-29,623.4
2021-11-30,622.5
2021-12-01,627.5
2021-12-02,619.9
2021-12-03,595.0
2021-12-04,568.6
2021-12-05,557.8
2021-12-06,587.5
2021-12-07,578.7
2021-12-08,607.2
2021-12-09,570.2
2021-12-10,552.4
2021-12-11,564.5
2021-12-12,570.3
2021-12-13,521.0
2021-12-14,528.1
2021-12-15,541.1
2021-12-16,526.2
2021-12-17,525.5
2021-12-18,533.9
2021-12-19,529.8
2021-12-20,524.0
2021-12-21,528.3
2021-12-22,533.6
2021-12-23,549.0
2021-12-24,542.1
2021-12-25,547.4
2021-12-26,546.4
2021-12-27,563.7
2021-12-28,534.2
2021-12-29,514.5
2021-12-30,518.5
2021-12-31,511.4
2022-01-01,527.3
2022-01-02,531.0
2022-01-03,511.9
2022-01-04,506.9
2022-01-05,474.1
2022-01-06,472.6
2022-01-07,448.1
2022-01-08,429.9
2022-01-09,438.7
2022-01-10,424.7
2022-01-11,463.6
2022-01-12,487.8
2022-01-13,475.2
2022-01-14,490.0
2022-01-15,494.5
2022-01-16,498.6
2022-01-17,475.2
2022-01-18,471.4
2022-01-19,461.9
2022-01-20,440.2
2022-01-21,383.9
2022-01-22,358.3
2022-01-23,383.9
2022-01-24,371.3
2022-01-25,385.1
2022-01-26,375.1
2022-01-27,389.9
2022-01-28,385.9
2022-01-29,389.3
2022-01-30,377.2
2022-01-31,374.3
2022-02-01,384.2
2022-02-02,366.9
2022-02-03,372.3
2022-02-04,399.5
2022-02-05,413.7
2022-02-06,419.9
2022-02-07,433.5
2022-02-08,407.8
2022-02-09,422.9
2022-02-10,414.7
2022-02-11,400.0
2022-02-12,403.6
2022-02-13,397.9
2022-02-14,403.4
2022-02-15,432.4
2022-02-16,427.3
2022-02-17,402.4
2022-02-18,399.2
2022-02-19,399.8
2022-02-20,380.6
2022-02-21,356.6
2022-02-22,374.3
2022-02-23,365.6
2022-02-24,361.2
2022-02-25,375.0
2022-02-26,373.7
2022-02-27,360.1
2022-02-28,395.6
2022-03-01,408.7
2022-03-02,409.3
2022-03-03,402.6
2022-03-04,374.2
2022-03-05,384.7
2022-03-06,375.0
2022-03-07,380.6
2022-03-08,381.4
2022-03-09,393.2
2022-03-10,372.0
2022-03-11,371.9
2022-03-12,372.4
2022-03-13,361.4
